,array,dataset,target_idx,interf_idx,sir,snr,bf,sar_out,sir_in,snr_in,sir_out,snr_out,pesq_in,pesq_out
0,0.0,0.0,0.0,2.0,0.0,0.0,dpDS,8.447090403574716,4.4319225331418135,0.016517208485946264,4.706376467916082,0.7145659555867995,1.83168363571167,1.8280538320541382
1,0.0,0.0,0.0,2.0,0.0,0.0,rtfMVDR,4.749968451096266,4.4319225331418135,0.016517208485946264,4.4458378180806815,15.282131889946351,1.83168363571167,2.1863155364990234
2,0.0,0.0,0.0,2.0,0.0,0.0,ecoMVDR,-7.616601610333385,4.4319225331418135,0.016517208485946264,1.413840116054963,22.07289973604454,1.83168363571167,2.1540310382843018
3,0.0,0.0,0.0,2.0,0.0,0.0,rtfLCMV,3.7380647947630723,4.4319225331418135,0.016517208485946264,8.893982847612987,9.606845779937691,1.83168363571167,2.0846474170684814
4,0.0,0.0,0.0,2.0,0.0,0.0,ecoLCMV,-6.579360963295553,4.4319225331418135,0.016517208485946264,1.5013325598189187,21.56771734837207,1.83168363571167,2.03926682472229
5,0.0,0.0,0.0,2.0,0.0,10.0,dpDS,8.447090403574716,4.4319225331418135,10.009228773200494,4.706376467916082,10.706382995185567,2.1672215461730957,2.181028127670288
6,0.0,0.0,0.0,2.0,0.0,10.0,rtfMVDR,5.148108832196706,4.4319225331418135,10.009228773200494,4.4658062777513265,24.88006903144246,2.1672215461730957,2.289311647415161
7,0.0,0.0,0.0,2.0,0.0,10.0,ecoMVDR,-7.593113159675813,4.4319225331418135,10.009228773200494,1.4559539359011364,32.06701105988508,2.1672215461730957,2.262763023376465
8,0.0,0.0,0.0,2.0,0.0,10.0,rtfLCMV,4.734356963423974,4.4319225331418135,10.009228773200494,9.685155401426236,20.593875310386316,2.1672215461730957,2.274465322494507
9,0.0,0.0,0.0,2.0,0.0,10.0,ecoLCMV,-6.593853143567291,4.4319225331418135,10.009228773200494,1.5307071595173893,31.57629743011533,2.1672215461730957,2.1872856616973877
10,0.0,0.0,0.0,2.0,0.0,20.0,dpDS,8.447090403574716,4.4319225331418135,20.01517729936613,4.706376467916082,20.68676811019494,2.292490005493164,2.290454864501953
11,0.0,0.0,0.0,2.0,0.0,20.0,rtfMVDR,5.17252580855641,4.4319225331418135,20.01517729936613,4.280667048663215,33.657805354470725,2.292490005493164,2.360924482345581
12,0.0,0.0,0.0,2.0,0.0,20.0,ecoMVDR,-7.673699380536744,4.4319225331418135,20.01517729936613,1.2843534848265525,42.2961868699353,2.292490005493164,2.258456230163574
13,0.0,0.0,0.0,2.0,0.0,20.0,rtfLCMV,4.985593993507708,4.4319225331418135,20.01517729936613,9.827535036283498,30.858059596787285,2.292490005493164,2.463364839553833
14,0.0,0.0,0.0,2.0,0.0,20.0,ecoLCMV,-6.593482278031926,4.4319225331418135,20.01517729936613,1.5072770591453577,41.60625850039566,2.292490005493164,2.2308731079101562
15,0.0,0.0,0.0,2.0,10.0,0.0,dpDS,8.447090403574716,14.431922533141815,-0.02164203405698454,14.706376467916083,0.730550237400222,1.8954823017120361,1.889180302619934
16,0.0,0.0,0.0,2.0,10.0,0.0,rtfMVDR,5.013826859268969,14.431922533141815,-0.02164203405698454,14.310538284336094,15.123247210870538,1.8954823017120361,2.366283655166626
17,0.0,0.0,0.0,2.0,10.0,0.0,ecoMVDR,-6.666242725631461,14.431922533141815,-0.02164203405698454,12.245399758862527,21.200022504123048,1.8954823017120361,2.3062620162963867
18,0.0,0.0,0.0,2.0,10.0,0.0,rtfLCMV,4.274815986378976,14.431922533141815,-0.02164203405698454,15.087131407463364,10.48340328848692,1.8954823017120361,2.2290537357330322
19,0.0,0.0,0.0,2.0,10.0,0.0,ecoLCMV,-6.6445195497711484,14.431922533141815,-0.02164203405698454,11.61036131218081,21.661838202421187,1.8954823017120361,2.203551769256592
20,0.0,0.0,0.0,2.0,10.0,10.0,dpDS,8.447090403574716,14.431922533141815,10.00352516225729,14.706376467916083,10.732200027378529,2.339078187942505,2.356973171234131
21,0.0,0.0,0.0,2.0,10.0,10.0,rtfMVDR,5.1501744113717605,14.431922533141815,10.00352516225729,14.350093770063634,25.054733859976253,2.339078187942505,2.567582845687866
22,0.0,0.0,0.0,2.0,10.0,10.0,ecoMVDR,-7.714412460507024,14.431922533141815,10.00352516225729,11.335525444890616,32.23879362444195,2.339078187942505,2.548393487930298
23,0.0,0.0,0.0,2.0,10.0,10.0,rtfLCMV,5.009295509395483,14.431922533141815,10.00352516225729,16.01075079945453,21.339390419691647,2.339078187942505,2.5344793796539307
24,0.0,0.0,0.0,2.0,10.0,10.0,ecoLCMV,-6.618618239159471,14.431922533141815,10.00352516225729,11.55214960548674,31.627046446563938,2.339078187942505,2.4033546447753906
25,0.0,0.0,0.0,2.0,10.0,20.0,dpDS,8.447090403574716,14.431922533141815,20.023134104150376,14.706376467916083,20.71334063228448,2.6304497718811035,2.605377435684204
26,0.0,0.0,0.0,2.0,10.0,20.0,rtfMVDR,5.141108346221724,14.431922533141815,20.023134104150376,14.331779963294968,32.89830095729548,2.6304497718811035,2.6886649131774902
27,0.0,0.0,0.0,2.0,10.0,20.0,ecoMVDR,-7.69970515968526,14.431922533141815,20.023134104150376,11.341796943334154,42.23859789270396,2.6304497718811035,2.65787935256958
28,0.0,0.0,0.0,2.0,10.0,20.0,rtfLCMV,4.969138816714268,14.431922533141815,20.023134104150376,19.079929616783236,29.69488530941821,2.6304497718811035,2.730652093887329
