,array,dataset,target_idx,interf_idx,sir,snr,bf,sar_out,sir_in,snr_in,sdr_in,sir_out,snr_out,sdr_out,pesq_in,pesq_out
103,0.0,0.0,3.0,2.0,0.0,20.0,rtfLCMV,5.693922039541376,3.843722048773968,20.00099068791907,3.7334002795037686,28.168186913146048,29.166095740848355,25.652313181939554,2.118048667907715,3.2673492431640625
104,0.0,0.0,3.0,2.0,0.0,20.0,ecoLCMV,5.9183588660608235,3.843722048773968,20.00099068791907,3.7334002795037686,36.48004392115099,29.224383766583877,28.48806091234575,2.118048667907715,3.2762768268585205
105,0.0,0.0,3.0,2.0,10.0,0.0,dpDS,-2.405451168332189,13.843722048773968,-0.01662018471038849,-0.18230536702521227,14.382950811150327,5.208063639508458,4.737832566127345,1.6516473293304443,1.9869651794433594
106,0.0,0.0,3.0,2.0,10.0,0.0,rtfMVDR,1.587379858615626,13.843722048773968,-0.01662018471038849,-0.18230536702521227,26.459809045535007,7.5787619299540365,7.528676311497429,1.6516473293304443,2.205413341522217
107,0.0,0.0,3.0,2.0,10.0,0.0,ecoMVDR,5.889020157832893,13.843722048773968,-0.01662018471038849,-0.18230536702521227,24.7354364624306,9.808077235042331,9.679986966954498,1.6516473293304443,2.2487099170684814
108,0.0,0.0,3.0,2.0,10.0,0.0,rtfLCMV,4.108378571394372,13.843722048773968,-0.01662018471038849,-0.18230536702521227,21.323759481054584,8.589337688380446,8.371466359221792,1.6516473293304443,2.1254661083221436
109,0.0,0.0,3.0,2.0,10.0,0.0,ecoLCMV,5.947460116593344,13.843722048773968,-0.01662018471038849,-0.18230536702521227,45.91652094415096,9.229859629943055,9.228475721343663,1.6516473293304443,2.2302956581115723
110,0.0,0.0,3.0,2.0,10.0,10.0,dpDS,-2.405451168332189,13.843722048773968,10.019133824448447,8.52242931615102,14.382950811150327,15.229722976572527,11.746764971975363,2.259801149368286,2.4690957069396973
111,0.0,0.0,3.0,2.0,10.0,10.0,rtfMVDR,4.604606521214473,13.843722048773968,10.019133824448447,8.52242931615102,27.09341519857538,20.159305316962318,19.334795571512636,2.259801149368286,2.7727372646331787
112,0.0,0.0,3.0,2.0,10.0,10.0,ecoMVDR,5.865128375311251,13.843722048773968,10.019133824448447,8.52242931615102,24.24166537124765,19.857111115968,18.48517871890818,2.259801149368286,2.7257113456726074
113,0.0,0.0,3.0,2.0,10.0,10.0,rtfLCMV,5.8624904062939756,13.843722048773968,10.019133824448447,8.52242931615102,22.522724054044787,20.142531589164896,18.15154682343937,2.259801149368286,2.7108588218688965
114,0.0,0.0,3.0,2.0,10.0,10.0,ecoLCMV,5.903540377016489,13.843722048773968,10.019133824448447,8.52242931615102,45.65074746523806,19.226707042130606,19.22003078730709,2.259801149368286,2.745007038116455
115,0.0,0.0,3.0,2.0,10.0,20.0,dpDS,-2.405451168332189,13.843722048773968,19.99619559726863,12.901513054920457,14.382950811150327,25.201306411493064,14.045688246147488,2.5456960201263428,2.699411392211914
116,0.0,0.0,3.0,2.0,10.0,20.0,rtfMVDR,5.730490867627273,13.843722048773968,19.99619559726863,12.901513054920457,24.61033777424713,29.890413574974183,23.490526285372635,2.5456960201263428,3.131740093231201
117,0.0,0.0,3.0,2.0,10.0,20.0,ecoMVDR,5.877328000334594,13.843722048773968,19.99619559726863,12.901513054920457,24.054938574682186,29.826358804483043,23.04261110346344,2.5456960201263428,3.12188982963562
118,0.0,0.0,3.0,2.0,10.0,20.0,rtfLCMV,5.75669154843969,13.843722048773968,19.99619559726863,12.901513054920457,29.59197859476734,29.09634134647208,26.32053776204211,2.5456960201263428,3.24607515335083
119,0.0,0.0,3.0,2.0,10.0,20.0,ecoLCMV,5.923484714058541,13.843722048773968,19.99619559726863,12.901513054920457,46.636259888518545,29.21666416670572,29.138342204316096,2.5456960201263428,3.304889678955078
120,0.0,0.0,3.0,2.0,20.0,0.0,dpDS,-2.405451168332189,23.84372204877397,0.013481903670688468,-0.0030245987352570457,24.382950811150327,5.168648685164299,5.119966016276384,1.692872166633606,2.042302131652832
