,array,dataset,target_idx,interf_idx,sir,snr,bf,sar_out,sir_in,snr_in,sdr_in,sir_out,snr_out,sdr_out,pesq_in,pesq_out
110,0.0,0.0,3.0,2.0,10.0,10.0,dpDS,6.474747911991213,14.431922533141815,9.975980563908724,8.640322967247322,14.30368014207698,9.616334909035603,8.34009302392037,2.26223087310791,2.271090030670166
111,0.0,0.0,3.0,2.0,10.0,10.0,rtfMVDR,5.221548793592305,14.431922533141815,9.975980563908724,8.640322967247322,12.277993220055878,23.804228995434617,11.982317453702066,2.26223087310791,2.5126285552978516
112,0.0,0.0,3.0,2.0,10.0,10.0,ecoMVDR,-6.389080259359763,14.431922533141815,9.975980563908724,8.640322967247322,11.94933421675743,30.824664032258667,11.892839183735365,2.26223087310791,2.4651145935058594
113,0.0,0.0,3.0,2.0,10.0,10.0,rtfLCMV,4.53612976273676,14.431922533141815,9.975980563908724,8.640322967247322,17.316437475958324,19.644271515262663,15.319726336189095,2.26223087310791,2.4605093002319336
114,0.0,0.0,3.0,2.0,10.0,10.0,ecoLCMV,-5.728045922821171,14.431922533141815,9.975980563908724,8.640322967247322,12.318873708640057,29.783650163567135,12.239971586149995,2.26223087310791,2.3744454383850098
115,0.0,0.0,3.0,2.0,10.0,20.0,dpDS,6.474747911991213,14.431922533141815,20.004041873236957,13.36075706557131,14.30368014207698,19.60838457533417,13.174804497595549,2.581477403640747,2.5452768802642822
116,0.0,0.0,3.0,2.0,10.0,20.0,rtfMVDR,5.299077569256676,14.431922533141815,20.004041873236957,13.36075706557131,12.394791570716908,32.609811884588524,12.353919240241265,2.581477403640747,2.6975629329681396
117,0.0,0.0,3.0,2.0,10.0,20.0,ecoMVDR,-7.973951008220269,14.431922533141815,20.004041873236957,13.36075706557131,12.62200527131805,43.061541210925995,12.618137382638771,2.581477403640747,2.521399974822998
118,0.0,0.0,3.0,2.0,10.0,20.0,rtfLCMV,4.6282714570350345,14.431922533141815,20.004041873236957,13.36075706557131,21.44351636409212,29.033033542581936,20.746550494215768,2.581477403640747,2.868872880935669
119,0.0,0.0,3.0,2.0,10.0,20.0,ecoLCMV,-5.693542754921724,14.431922533141815,20.004041873236957,13.36075706557131,12.2038347552629,39.72471667361629,12.195838230974413,2.581477403640747,2.5065746307373047
120,0.0,0.0,3.0,2.0,20.0,0.0,dpDS,6.474747911991213,24.431922533141815,0.010819251317497128,-0.004876013069630258,24.30368014207698,-0.4025537703346054,-0.4169088492204186,1.8457595109939575,1.8186249732971191
121,0.0,0.0,3.0,2.0,20.0,0.0,rtfMVDR,4.942513496976238,24.431922533141815,0.010819251317497128,-0.004876013069630258,22.152449134327608,14.78100962573597,14.0489205307636,1.8457595109939575,2.337282657623291
122,0.0,0.0,3.0,2.0,20.0,0.0,ecoMVDR,-7.771547192959343,24.431922533141815,0.010819251317497128,-0.004876013069630258,22.495340785426478,22.745918294062093,19.60635787438815,1.8457595109939575,2.2490477561950684
